"Region","naics","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Tupelo",212312,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.0424242424242424,0.0256035825545171,0.127638031956969,-0.124358146973821,-0.0792450411766591,-0.0512633117561078,0.00630937969993761,-0.0630262822148507,0.0593681917211328,-0.0182886522218142,0.00115965883585223,-0.00131285721759531,"Crushed and Broken Limestone Mining and Quarrying","2"
"Tupelo",212319,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.0424242424242424,-0.0250292397660818,0.127159309021113,-0.0970625798212005,-0.10997171145686,0.00582704277579138,-0.0662277814351547,-0.205724760293288,0.106692703710279,0.00850176451716389,0.0831875298234452,0.00486551855585009,"Other Crushed and Broken Stone Mining and Quarrying","2"
"Tupelo",212321,44,49,28,29,25,24,25,25,22,22,10,9,0.0000842999730240086,0.481788643515257,0.113636363636364,-0.428571428571429,0.0357142857142858,-0.137931034482759,-0.04,0.0416666666666667,0,-0.12,0,-0.545454545454545,-0.0194844232743919,0.0377519462514664,0.0489500907751859,-0.203383188557246,-0.183487742887595,0.0474947283863842,-0.0429927147239264,-0.0630540391646216,0.0863267051528758,0.0485164591841756,0.00835327795767049,0.00879842242926053,"Construction Sand and Gravel Mining","2"
"Tupelo",212324,35,15,19,0,0,0,0,0,0,0,0,0,0,0,-0.571428571428571,0.266666666666667,-1,NA,NA,NA,NA,NA,NA,NA,0.0501587301587301,0.124663978494624,-0.149686286226472,0.00773014757554469,-0.194211994421199,-0.00605798355690179,-0.0187200696560731,-0.0323868677905945,-0.00229252636405319,0.0128676470588236,0.0353901996370236,0.00458856634771708,"Kaolin and Ball Clay Mining","2"
"Tupelo",212325,197,160,85,85,85,149,124,85,124,124,149,185,0.00125606959805773,57.9787553873419,-0.187817258883249,-0.46875,0,0,0.752941176470588,-0.167785234899329,-0.314516129032258,0.458823529411765,0,0.201612903225806,0.0437331170155978,-0.0454303931987248,-0.188700250487058,-0.142024013722127,-0.0591763294682127,-0.08244793880153,0.0569708198239927,0.0486415425065732,0.0422064354366904,0.0453087409783481,-0.0199462984273111,0.0197057237184517,"Clay, Ceramic, and Refractory Minerals Mining","2"
"Tupelo",213111,79,145,85,75,75,11,0,20,28,29,26,24,0.000219179929862422,0.411916848853345,0.835443037974684,-0.413793103448276,-0.117647058823529,0,-0.853333333333333,-1,NA,0.4,0.0357142857142858,-0.103448275862069,-0.0173448574117688,0.250792462248846,0.41931235407978,-0.142479543345612,-0.12181925498426,-0.034315372838953,0.219588585569562,0.216305760755842,-0.0657786698293952,0.0571847098214286,-0.13035273624619,-0.026141920745781,"Drilling Oil and Gas Wells","2"
"Tupelo",213112,3,0,0,35,15,11,24,12,14,12,7,9,0.000059009981116806,0.0289189336281177,-1,NA,NA,-0.571428571428571,-0.266666666666667,1.18181818181818,-0.5,0.166666666666667,-0.142857142857143,-0.416666666666667,0.0408854781582054,0.213003679440007,0.408362001997558,-0.0173354608671671,-0.0240429271161183,-0.0155356690471137,0.154741205436007,0.279779077401208,0.0723210798040315,0.0823568136932191,0.022954808101697,-0.0149239428411156,"Support Activities for Oil and Gas Operations","2"
"Tupelo",213115,0,0,0,22,15,15,15,15,15,15,15,15,0.000126449959536013,5.34643403746428,NA,NA,NA,-0.318181818181818,0,0,0,0,0,0,0.00578512396694215,0.10742830277386,0.293780513691361,-0.455947497949139,-0.31875753920386,-0.0402833111996459,0.144833948339483,0.118452860596293,-0.0871757925072046,0.120363062352013,0.0299401197604789,0.00866237078577815,"Nonmetallic Minerals Support Activity (exc Fuels)","2"
"Tupelo",221112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0275158770522802,0.17664570286833,-0.128461696259659,-0.120799225880691,0.151213635552383,-0.00214461971758195,-0.0320701218328003,0.0140984483681112,0.0550953649721688,-0.0282531784825792,-0.000193080594747055,"Fossil Fuel Electric Power Generation","2"
"Tupelo",221310,156,159,170,154,164,161,152,178,165,173,181,184,0.00152582951173456,5.16739268923369,0.0192307692307692,0.0691823899371069,-0.0941176470588235,0.0649350649350648,-0.0182926829268293,-0.0559006211180124,0.171052631578947,-0.0730337078651685,0.0484848484848486,0.046242774566474,0.00293569524584409,-0.0115127472466502,-0.0191681634485855,0.0500729634610433,-0.0175209133763863,-0.0277901042822276,-0.0108974724710447,0.0718735579141669,-0.0418146593477559,0.020275203594496,-0.00313772982494775,0.00107343428930751,"Water Supply and Irrigation Systems","2"
"Tupelo",236210,14,306,256,38,64,51,70,2,2,4,15,0,0.000126449959536013,0.172676950531669,20.8571428571429,-0.163398692810457,-0.8515625,0.684210526315789,-0.203125,0.372549019607843,-0.971428571428571,0,1,2.75,-0.939114700837804,0.175553027095682,0.109450440615398,-0.190265576497799,-0.0550850642679963,0.0423997348359297,0.0417562290932678,-0.109955314628965,0.0773251028806585,0.0799113793498605,0.0442856637543774,-0.00130594278099263,"Industrial Building Construction","2"
"Tupelo",237120,7,7,2,0,0,0,0,0,0,2,3,5,0.0000252899919072026,0.0187916931431398,0,-0.714285714285714,-1,NA,NA,NA,NA,NA,NA,0.5,0.0878787878787879,0.154602176768625,0.202253011803425,0.345370362547209,-0.100581534094477,-0.113351673672304,0.0148286398286399,0.0748989268004998,0.113183029042947,0.0382627418172856,0.0334609642903989,-0.0166334410517724,"Oil and Gas Pipeline and Related Structures Construction","2"
"Tupelo",237130,16,34,45,41,21,21,20,18,20,24,27,21,0.000227609927164823,0.145629456732095,1.125,0.323529411764706,-0.0888888888888889,-0.48780487804878,0,-0.0476190476190477,-0.1,0.111111111111111,0.2,0.125,-0.0469630927019736,0.0879713810197882,0.0419833199050585,-0.0109140874798854,-0.0333042812244143,-0.0053111851811376,0.0497313747679056,-0.14775682789875,0.208269882595667,0.0393446288635693,-0.0653298519431242,-0.00357925553728992,"Power and Communication Line and Related Structures Construction","2"
"Tupelo",237990,48,27,50,49,23,12,24,24,24,20,22,23,0.000185459940652819,0.246953301988663,-0.4375,0.851851851851852,-0.02,-0.530612244897959,-0.478260869565217,1,0,0,-0.166666666666667,0.1,0.00532101802805736,0.107444303568194,0.0281530426439001,-0.253778037011506,-0.0406025723015704,-0.0108875985068436,0.0123702694202747,0.177754108788592,0.0554794950700246,-0.0210515041888805,-0.000206654267410622,0.00552318256518396,"Other Heavy and Civil Engineering Construction","2"
"Tupelo",311111,164,175,185,185,175,175,175,175,175,175,175,171,0.00147524952792015,6.32340355954084,0.0670731707317074,0.0571428571428572,0,-0.0540540540540541,0,0,0,0,0,0,-0.0050999780268073,0.058900757892224,0.00473399458972046,0.196320394884451,0.0837396849212304,0.020723371117072,-0.0259398974272029,-0.159087942213133,0.0164553686934024,0.0511123555465052,0.400397152128638,0.0104463320843795,"Dog and Cat Food Manufacturing","3"
"Tupelo",311119,66,57,29,29,35,42,42,42,42,117,49,68,0.000413069867817642,1.66226246808343,-0.136363636363636,-0.491228070175439,0,0.206896551724138,0.2,0,0,0,1.78571428571429,-0.581196581196581,0.0673600626215706,0.0321337886349706,-0.0598065829657278,-0.0215044061475533,-0.00955923034364048,-0.025447661608168,-0.026589816259593,-0.011940591468202,-0.00105949740092048,0.051539557853568,-0.0273907835844418,0.00204630388768735,"Other Animal Food Manufacturing","3"
"Tupelo",311221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0554621848739496,0.0286624203821657,0.272136222910217,-0.205970633568589,-0.125255414793625,-0.158724597056762,0.0383173677634319,0.0294156972857333,-0.0474087543836862,-0.0327242977911099,-0.011153844689309,"Wet Corn Milling","3"
"Tupelo",311224,2,3,2,2,3,3,3,0,0,0,0,0,0,0,0.5,-0.333333333333333,0,0.5,0,0,-1,NA,NA,NA,-0.0404040404040404,-0.0507370220038453,0.154832901991673,-0.104842638604696,-0.0876238162621095,-0.00369840133619659,0.0656208837264998,-1,NA,0.00580059100361163,0.0331882480957562,-0.0147363322372576,"Soybean and Other Oilseed Processing ","3"
"Tupelo",311513,175,175,175,175,175,175,175,175,175,175,175,175,0.00147524952792015,3.5665676535586,0,0,0,0,0,0,0,0,0,0,0,-0.0264508576831299,0.00991976322057031,0.016233171535855,0.0881829446885209,0.0145965754984576,-0.0122643049546975,0.0101439993388839,-0.0173436413465865,0.00836698164259242,0.0613647622192866,0.00212490501310078,"Cheese Manufacturing","3"
"Tupelo",311520,0,0,0,0,0,0,0,0,0,0,3,3,0.0000252899919072026,0.147853981718999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0164213185638634,0.107631513954063,-0.0429896539422048,-0.0292171481826654,0.0190083041328661,0.0354703471666118,-0.0957146756437085,0.0311399537176777,0.00839147192272049,0.0258357927330786,-0.000768174506647807,"Ice Cream and Frozen Dessert Manufacturing","3"
"Tupelo",311611,175,75,175,75,350,350,350,175,175,178,0,0,0,0,-0.571428571428571,1.33333333333333,-0.571428571428571,3.66666666666667,0,0,-0.5,0,0.0171428571428571,-1,-0.137656565656566,0.0019952137607222,-0.0678440137968594,0.024502017491008,0.0276109517105365,0.0172903166133871,-0.0201957062814671,-0.00531248550085839,0.0142733866641789,-0.0632458782680678,0.0438467297519545,0.00134212790278453,"Animal (except Poultry) Slaughtering","3"
"Tupelo",311612,1119,568,942,934,382,507,507,1131,522,382,390,397,0.00328769894793634,3.82842286927703,-0.492403932082216,0.658450704225352,-0.00849256900212314,-0.591006423982869,0.327225130890052,0,1.23076923076923,-0.538461538461538,-0.268199233716475,0.0209424083769634,0.00376863324005453,-0.00063904368991341,0.00499337038395353,0.0353226289392918,-0.0285592921633664,0.0144854726618102,-0.0160577381607424,0.0284081906554947,-0.0565428988318032,0.0102111390751378,-0.0020253886749394,-0.00178740075908114,"Meat Processed from Carcasses","3"
"Tupelo",311615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00533697500408925,-0.0215751118106899,0.031080809330817,-0.0242929101608651,-0.0492342702503229,0.011033573762008,-0.0186871413432508,-0.035253798004825,-0.00717239514912926,0.0532838672072771,0.0016833524863429,"Poultry Processing","3"
"Tupelo",311710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0551591792550312,-0.0971773773565253,0.0286686663590217,-0.101777603319688,0.0309651641902859,-0.0079023858544266,-1,NA,0.0188667926452504,-0.0705075365049458,-0.0133497218007125,"Seafood Product Preparation and Packaging","3"
"Tupelo",311941,0,0,0,0,0,0,0,0,0,0,3,3,0.0000252899919072026,0.199313926609769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0564569756616571,0.0478539713862851,0.114877589453861,0.0156853281853282,0.0375980042765502,-0.0407579140191195,-0.106164587933401,0.0279743623981841,0.0544261869195297,-0.0291345857714813,-0.0035546350556724,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","3"
"Tupelo",311991,35,35,35,35,37,15,35,35,35,35,38,41,0.000320339897491233,0.761257612158198,0,0,0,0.0571428571428572,-0.594594594594595,1.33333333333333,0,0,0,0.0857142857142856,0.0153207753207753,0.0116329277894898,-0.0354515553993321,0.00567457115339565,-0.0356153746602821,0.0417617220000537,-0.0215895916527116,0.107881085920426,0.0461805390502448,0.0880568871117977,0.0763577140709499,0.0122227277677858,"Perishable Prepared Food Manufacturing","3"
"Tupelo",311999,3,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,-1,NA,NA,NA,NA,0.0484848484848485,-0.0822851864931679,-0.0257237582144337,0.0283170783580955,-0.0953168858029251,-0.0198242921062086,-0.00739704118352658,-0.0275595837529372,-0.0588214988435914,-0.000953603520997603,0.022651345497265,0.00544137055655854,"All Other Miscellaneous Food Manufacturing","3"
"Tupelo",312112,3,6,6,6,6,18,6,6,6,6,6,4,0.0000505799838144052,0.543574075377804,1,0,0,0,2,-0.666666666666667,0,0,0,0,-0.0707070707070707,0.0346279831539542,0.257349615558571,0.0396582733812949,-0.0632298244096532,-0.0716528162511542,-0.0974736423314104,0.251597972228345,0.0614598925772651,-0.0586478639568644,0.00449418399718016,-0.00882130841942682,"Bottled Water Manufacturing","3"
"Tupelo",312113,3,4,3,3,3,3,3,3,3,37,3,18,0.0000252899919072026,0.617959016389763,0.333333333333333,-0.25,0,0,0,0,0,0,11.3333333333333,-0.918918918918919,0.423109473109473,0.0332017229002153,0.0272711481674484,-0.0255326344267839,-0.0555266354329342,-0.0643027742054014,0.0479088945611623,0.0445943413902943,-0.0217040358744395,-0.0372203887055372,-0.0655113311750143,-0.00550388274418178,"Ice Manufacturing","3"
"Tupelo",312120,0,0,0,0,0,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,-1,NA,-0.0424242424242424,-0.0137611382581202,0.0468505227877154,-0.0468070297546546,0.0277108433734941,-0.0354541902021386,0.0874000957607455,0.0669286004606422,0.135365079365079,0.161419304328375,0.149240436237571,0.0207294772367808,"Breweries","3"
"Tupelo",312130,0,0,0,3,3,10,0,0,0,0,0,0,0,0,NA,NA,NA,0,2.33333333333333,-1,NA,NA,NA,NA,-0.0202020202020202,0.0548944842548156,0.0588931821014582,0.0623859690424342,-0.0245138773475154,0.0520771218445637,0.0348438638633235,0.0380783475040425,0.106175569066881,0.0656173344235487,0.106656435833493,0.00546920028580848,"Wineries","3"
"Tupelo",313110,0,0,0,3,3,7,0,0,0,0,0,0,0,0,NA,NA,NA,0,1.33333333333333,-1,NA,NA,NA,NA,-0.0141414141414141,-0.0738183216572756,-0.137162869624869,-0.0520336429826763,-0.221236398949436,-0.105909026498512,-0.0448839863065804,-1,NA,0.0338515453155874,-0.00367819407882874,-0.00113173027428582,"Fiber, Yarn, and Thread Mills ","3"
"Tupelo",313210,35,75,35,3,15,35,35,20,20,15,15,8,0.000126449959536013,0.777663132722077,1.14285714285714,-0.533333333333333,-0.914285714285714,4,1.33333333333333,0,-0.428571428571429,0,-0.25,0,-0.111212121212121,-0.19038109502413,-0.134326824254882,-0.25114567256322,-0.199885851988078,-0.156178172307205,0.0632602263654722,-0.0429770318021201,-0.11418285872525,0.0454332308654197,-0.00986792923000246,0.0258055624630888,"Broadwoven Fabric Mills","3"
"Tupelo",313220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0638522427440633,-0.117088097922371,-0.108263407515505,-0.119668610003068,-0.00650633205530382,-0.103730557829494,-1,NA,0.0289274588340009,-0.0583910034602076,-0.00682206852932215,"Narrow Fabric Mills and Schiffli Machine Embroidery","3"
"Tupelo",313230,410,410,413,413,450,450,410,465,465,465,457,455,0.00385250876719719,23.0047577211677,0,0.00731707317073171,0,0.089588377723971,0,-0.0888888888888889,0.134146341463415,0,0,-0.0172043010752688,-0.000977413451776362,-0.0448309998585773,0.063172441022604,0.0127193389657414,-0.0493674367436744,-0.111529003327065,-0.0213285574731358,0.0308878167803472,0.157181280258203,-0.149126069170695,0.095771416083916,0.00504610960616757,"Nonwoven Fabric Mills","3"
"Tupelo",313310,6,10,3,6,6,3,0,0,35,35,35,29,0.00029504990558403,1.56614092243149,0.666666666666667,-0.7,1,0,-0.5,-1,NA,NA,0,0,-0.04,-0.080096485493361,-0.174949762289859,0.034039266937951,-0.234309022491598,-0.048094237695078,-0.015606526365571,-1,NA,-0.0178854993731717,-0.00263807335545907,-0.00386791518925771,"Textile and Fabric Finishing Mills ","3"
"Tupelo",314120,181,219,260,257,218,218,193,0,221,218,258,226,0.00217493930401942,10.8113417655751,0.209944751381215,0.187214611872146,-0.0115384615384615,-0.151750972762646,0,-0.114678899082569,-1,NA,-0.0135746606334841,0.18348623853211,-0.0257296072502041,-0.126785933598068,-0.0919127988748242,-0.12837192493353,-0.176420067523544,-0.0980617785608976,-0.0324136831193684,-1,NA,-0.0221601347213717,-0.0336216681670516,-0.00264536387495077,"Curtain and Linen Mills","3"
"Tupelo",314910,8,3,3,1,3,2,2,0,2,2,3,3,0.0000252899919072026,0.137491709021644,-0.625,0,-0.666666666666667,2,-0.333333333333333,0,-1,NA,0,0.5,0.029040404040404,0.0138938623504978,-0.00667514303877936,-0.0853688888888889,-0.0996345824910589,-0.0549630844954881,-0.00100511695906436,-1,NA,0.00423023266279654,0.0135334976473225,-0.0130133302603849,"Textile Bag and Canvas Mills ","3"
"Tupelo",314994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1042241562301,0.00177725118483418,-0.0246008279124779,-0.108888080514126,-0.108858348074568,0.0300809283860131,-1,NA,-0.164254926108374,0.0648369865536931,-0.0124367715056544,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ","3"
"Tupelo",314999,415,363,329,397,282,321,296,255,317,313,332,360,0.00279875910439709,9.62773664157391,-0.125301204819277,-0.09366391184573,0.206686930091185,-0.289672544080604,0.138297872340426,-0.0778816199376947,-0.138513513513513,0.243137254901961,-0.0126182965299685,0.060702875399361,0.01612669850094,-0.0334588415665231,-0.0563344141454197,0.137637810846888,-0.236234844204945,-0.0242389758179232,0.0435593912181469,0.00273804202056316,0.0409863471719141,-0.0278900457696528,-0.0234863294694238,0.00357771451419388,"All Other Miscellaneous Textile Product Mills","3"
"Tupelo",315110,0,0,0,0,0,3,3,0,3,3,0,0,0,0,NA,NA,NA,NA,NA,0,-1,NA,0,-1,-0.0727272727272727,0.0517131727482312,-0.212441891227938,-0.236155101257318,-0.210592448325689,-0.103143653004377,0.00505812405714789,-1,NA,-0.0846248930303318,0.100446660434196,0.001539848514437,"Hosiery and Sock Mills","3"
"Tupelo",315190,3,7,2,3,3,3,0,0,0,0,0,0,0,0,1.33333333333333,-0.714285714285714,0.5,0,0,-1,NA,NA,NA,NA,-0.0636363636363637,-0.122416081926797,-0.154619124797407,-0.309815950920245,-0.111296296296296,-0.148780996040842,-0.135862913096695,-1,NA,0.127476635514019,-0.0779177718832891,0.0077032838727625,"Other Apparel Knitting Mills ","3"
"Tupelo",315210,0,0,0,83,79,83,83,0,42,55,41,37,0.000345629889398435,1.06448470022928,NA,NA,NA,-0.0481927710843374,0.0506329113924051,0,-1,NA,0.30952380952381,-0.254545454545455,-0.0183654364992837,NA,NA,NA,-0.113293876977372,-0.0933922721989363,-0.0309058062510926,-1,NA,-0.0792815442962458,-0.0646564691180894,-0.0226333996076155,"Cut and Sew Apparel Contractors ","3"
"Tupelo",315220,1142,944,411,557,557,357,189,0,250,375,375,424,0.00316124898840032,28.8173263193736,-0.17338003502627,-0.564618644067797,0.355231143552311,0,-0.359066427289048,-0.470588235294118,-1,NA,0.5,0,0.0250004442299659,-0.205077731797338,-0.111405014491938,-0.169801760719488,-0.0780057979859627,-0.296015886806504,-0.13910437235543,-1,NA,0.073612948408684,-0.0477640066681163,0.00576295138468941,"Men’s and Boys’ Cut and Sew Apparel Manufacturing ","3"
"Tupelo",315240,193,0,3,0,0,0,0,0,0,0,35,53,0.00029504990558403,1.49220947566976,-1,NA,-1,NA,NA,NA,NA,NA,NA,NA,0.0848484848484849,-0.226887661141805,-0.0947163048163524,-0.0234312349639134,-0.473042674946753,0.0806915023131238,-0.0799837779379957,-1,NA,-0.0873303516347933,0.0395843014659287,0.00500338336454075,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","3"
"Tupelo",315280,0,0,0,0,3,0,0,0,3,3,2,2,0.0000168599946048017,0.237297748888807,NA,NA,NA,NA,-1,NA,NA,NA,0,-0.333333333333333,-0.0121212121212121,-0.0280874475170118,-0.02524951586474,-0.181019332161687,-0.0358275797723456,-0.074608089800658,0.00951584230889879,-1,NA,-0.00756365185895391,-0.0504508372692143,-0.0120046431969351,"Other Cut and Sew Apparel Manufacturing ","3"
"Tupelo",315990,23,22,35,15,15,15,15,0,15,7,7,6,0.000059009981116806,0.8999569318195,-0.0434782608695652,0.590909090909091,-0.571428571428571,0,0,0,-1,NA,-0.533333333333333,0,-0.0461893925135032,-0.118562430529826,-0.156368221941992,-0.11229446935725,-0.172033957763278,-0.0755020760952462,-0.0312557286892758,-1,NA,-0.000225479143179275,-0.0853631032927379,-0.00294779568359068,"Apparel Accessories and Other Apparel Manufacturing ","3"
"Tupelo",316110,82,75,0,0,7,7,7,7,3,3,3,3,0.0000252899919072026,0.710451194174862,-0.0853658536585366,-1,NA,NA,0,0,0,-0.571428571428571,0,0,0.0297645443986907,-0.185487051400026,-0.153001936733376,0.00514481707317072,-0.27563981042654,0.178749018581523,-0.00532859680284192,-0.0584821428571428,0.0196775723091513,-0.055800976517089,0.087909381925634,0.0223092956663557,"Leather and Hide Tanning and Finishing","3"
"Tupelo",316210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0131272496294728,-0.10292855610384,-0.16831091180867,-0.0832494608195543,0.00415621079046424,-0.0295197188598204,-1,NA,-0.0840729958105517,-0.0361268315373284,-0.0122265472925209,"Footwear Manufacturing ","3"
"Tupelo",316998,3,3,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-1,NA,NA,NA,NA,-0.0212121212121212,0.0229518855656696,-0.00241530540901291,-0.0589359668684294,-0.116723087339201,-0.126782155449946,0.0656601123595506,-1,NA,0.0634771732332708,0.0129373713613643,-0.0108581328071122,"All Other Leather Good and Allied Product Manufacturing ","3"
